teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Moses Moody;0.5;2.0;25.0;0.0;1.2;0.0;0.7;0.7;100.0;0.5;0.8;60.0;0.833;0.25
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Total;41.2;89.6;46.0;13.6;41.0;33.2;14.4;18.1;79.6;27.6;48.6;56.8;1.232;0.54
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Stephen Curry;9.2;20.5;45.1;4.4;11.2;39.3;3.8;4.1;92.5;4.8;9.3;52.1;1.301;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Klay Thompson;7.4;18.0;41.3;3.3;8.1;40.4;1.3;1.4;90.0;4.1;9.9;42.0;1.079;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Jordan Poole;6.8;14.1;48.0;3.1;7.8;39.5;2.5;2.7;92.1;3.7;6.4;58.4;1.354;0.59
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Andrew Wiggins;5.9;13.4;44.1;2.3;5.1;45.1;1.6;2.7;57.9;3.6;8.4;43.6;1.170;0.53
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Jonathan Kuminga;4.0;6.3;63.2;0.8;1.7;45.0;1.8;2.7;68.8;3.3;4.7;69.6;1.671;0.69
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Damion Lee;3.5;7.1;49.3;1.3;3.3;39.4;1.4;1.5;93.3;2.2;3.8;57.9;1.366;0.58
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Draymond Green;3.8;7.2;53.2;0.6;1.0;63.6;1.1;2.4;46.2;3.2;6.2;51.5;1.304;0.58
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Otto Porter Jr.;3.3;7.4;44.8;1.4;3.8;36.7;0.9;1.2;75.0;1.9;3.6;53.2;1.208;0.54
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Andre Iguodala;2.4;4.8;50.0;1.2;3.0;40.0;0.8;0.8;100.0;1.2;1.8;66.7;1.417;0.63
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Nemanja Bjelica;2.6;5.2;49.3;0.7;1.8;40.0;0.9;1.4;68.4;1.9;3.4;54.2;1.301;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Gary Payton II;2.8;5.1;54.9;0.6;1.6;36.4;0.5;0.6;77.8;2.2;3.5;63.3;1.310;0.61
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Kevon Looney;1.8;3.7;47.5;0.0;0.0;0.0;0.9;1.4;65.2;1.8;3.7;47.5;1.203;0.47
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Juan Toscano-Anderson;1.6;2.9;55.8;0.5;1.1;43.8;0.5;0.9;50.0;1.1;1.8;63.0;1.442;0.64
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Moses Moody;1.3;2.5;50.0;0.6;1.4;46.7;0.1;0.2;50.0;0.6;1.2;53.8;1.286;0.63
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Chris Chiozza;0.6;2.0;30.0;0.4;0.8;50.0;0.0;0.0;0.0;0.2;1.2;16.7;0.800;0.40
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Quinndary Weatherspoon;0.8;1.3;60.0;0.0;0.3;0.0;0.0;0.0;0.0;0.8;1.0;75.0;1.200;0.60
Golden State Warriors;gs;2021 - 2022 Regular Season;Pacific Division;Total;42.3;88.3;47.9;15.1;37.1;40.8;13.9;18.7;74.2;27.2;51.3;53.0;1.287;0.56
Golden State Warriors;gs;2021 - 2022 Regular Season;Southeast Division;Stephen Curry;9.0;20.5;43.9;5.0;13.3;37.5;6.3;6.3;100.0;4.0;7.2;55.8;1.431;0.56
