teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Goran Dragic;2.6;6.8;38.2;0.8;2.8;28.6;2.0;2.0;100.0;1.8;4.0;45.0;1.176;0.44
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;D.J. Wilson;2.7;3.7;72.7;0.0;0.7;0.0;2.7;3.3;80.0;2.7;3.0;88.9;2.182;0.73
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Precious Achiuwa;3.1;7.3;42.3;0.4;1.2;30.5;0.9;1.6;57.9;2.7;6.1;44.7;1.023;0.45
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Thaddeus Young;3.5;7.0;50.0;0.0;1.0;0.0;0.0;0.5;0.0;3.5;6.0;58.3;1.000;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Svi Mykhailiuk;1.9;4.8;40.1;0.8;2.7;30.4;0.6;0.7;84.4;1.1;2.1;52.2;1.101;0.49
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Khem Birch;1.9;3.8;50.8;0.0;0.3;0.0;1.1;1.5;76.1;1.9;3.5;54.5;1.314;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Juwan Morgan;2.0;3.0;66.7;1.0;2.0;50.0;0.0;0.0;0.0;1.0;1.0;100.0;1.667;0.83
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Yuta Watanabe;1.7;4.2;39.6;0.8;2.4;35.6;0.7;1.2;56.7;0.8;1.9;44.7;1.151;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Tremont Waters;1.5;6.0;25.0;1.0;4.5;22.2;0.0;0.0;0.0;0.5;1.5;33.3;0.667;0.33
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Dalano Banton;1.5;3.6;41.3;0.2;0.9;25.6;0.4;0.7;61.8;1.2;2.6;46.8;1.018;0.45
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Daniel Oturu;1.0;2.0;50.0;0.0;0.3;0.0;1.0;1.7;60.0;1.0;1.7;60.0;1.500;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Malachi Flynn;1.1;3.1;35.5;0.5;1.6;29.1;0.2;0.3;66.7;0.6;1.5;42.3;0.916;0.43
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Justin Champagnie;0.9;1.9;48.3;0.3;0.7;40.9;0.3;0.3;100.0;0.6;1.2;52.6;1.267;0.56
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Isaac Bonga;0.2;1.0;23.1;0.1;0.3;25.0;0.3;0.5;66.7;0.2;0.7;22.2;0.846;0.27
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Sam Dekker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;David Johnson;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Total;40.3;91.0;44.3;12.3;34.8;35.4;15.8;20.8;75.8;27.9;56.2;49.8;1.194;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Pascal Siakam;9.3;19.0;49.2;1.1;3.3;33.8;4.7;6.1;76.7;8.2;15.6;52.5;1.290;0.52
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Gary Trent Jr.;5.8;15.2;38.0;2.5;7.3;35.0;3.7;4.1;90.1;3.2;7.9;40.8;1.174;0.46
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Scottie Barnes;7.2;13.5;53.3;0.7;2.5;27.4;2.0;2.8;73.9;6.5;11.0;59.1;1.266;0.56
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Fred VanVleet;5.3;15.3;34.3;2.7;9.4;29.1;2.7;3.1;87.2;2.5;5.9;42.7;1.043;0.43
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;O.G. Anunoby;5.3;10.3;51.6;2.5;5.3;46.9;1.5;1.8;81.8;2.8;5.0;56.7;1.419;0.64
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Precious Achiuwa;4.7;10.1;46.2;1.5;3.9;39.2;1.4;2.2;61.8;3.2;6.2;50.6;1.209;0.54
Toronto Raptors;tor;2021 - 2022 Regular Season;Post All-Star;Chris Boucher;3.8;8.0;47.0;1.0;3.2;32.1;1.6;2.0;79.6;2.7;4.8;57.1;1.265;0.54
